,CODGEO,LIBGEO,NBMENFISC16,NBPERSMENFISC16,MED16,PIMP16,TP6016,TP60AGE116,TP60AGE216,TP60AGE316,TP60AGE416,TP60AGE516,TP60AGE616,TP60TOL116,TP60TOL216,PACT16,PTSA16,PCHO16,PBEN16,PPEN16,PPAT16,PPSOC16,PPFAM16,PPMINI16,PPLOGT16,PIMPOT16,D116,D916,RD16
24339,62831,Troisvaux,112,287,21396.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24340,62832,Tubersent,217,588,19961.90476190476,,,,,,,,,,,,,,,,,,,,,,,,
24341,62833,Vacquerie-le-Boucq,,,,,,,,,,,,,,,,,,,,,,,,,,,
24342,62834,Vacqueriette-Erquières,101,247.5,17586.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24343,62835,Valhuon,216,544,19549.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24344,62836,Vaudricourt,381,965.5,26529.04761904762,,,,,,,,,,,,,,,,,,,,,,,,
24345,62837,Vaudringhem,194,519.5,19484.5,,,,,,,,,,,,,,,,,,,,,,,,
24346,62838,Vaulx,,,,,,,,,,,,,,,,,,,,,,,,,,,
24347,62839,Vaulx-Vraucourt,371,925.5,20600,,,,,,,,,,,,,,,,,,,,,,,,
24348,62840,Vélu,58,135,20578.57142857143,,,,,,,,,,,,,,,,,,,,,,,,
24349,62841,Vendin-lès-Béthune,1040,2485.5,19706.19047619048,47,12,,,,,,,,,71.5,63.5,2.3,5.7,31.9,6.5,5.2,2.2,1.7,1.2,-15.1,11553,32276.666666666664,2.7937909345335985
24350,62842,Vendin-le-Vieil,3108,8186.5,18306.666666666668,39,19,,18,22,19,,,7,35,76.8,70.8,3.3,2.7,23,3.4,9.5,3.9,3.2,2.4,-12.7,10400.555555555557,28325,2.7234122108861705
24351,62843,Verchin,101,239,17556,,,,,,,,,,,,,,,,,,,,,,,,
24352,62844,Verchocq,252,639.5,17930.47619047619,,,,,,,,,,,,,,,,,,,,,,,,
24353,62845,Verlincthun,158,446,22222.85714285714,,,,,,,,,,,,,,,,,,,,,,,,
24354,62846,Vermelles,1788,4502.5,17565.333333333332,37,20,,20,27,,,,10,35,69.9,63,3.4,3.5,28,6.7,8.5,3.6,2.6,2.3,-13.1,10384,28640,2.75808936825886
24355,62847,Verquigneul,654,1748,21245.555555555555,,,,,,,,,,,,,,,,,,,,,,,,
24356,62848,Verquin,1392,3424,18985.555555555555,45,16,,,,,,,9,29,73.7,66.8,3.2,3.7,28.9,5.4,6.6,2.7,2.2,1.6,-14.6,11109.583333333334,31704,2.853752390953756
24357,62849,Verton,957,2417,21004.8,55,12,,,,,,,,,70.1,59.8,2.5,7.8,32.3,10.3,4.9,2.5,1.4,1,-17.6,11958.095238095237,36465,3.0493986938515456
24358,62850,Vieil-Hesdin,151,367.5,21000.85714285714,,,,,,,,,,,,,,,,,,,,,,,,
24359,62851,Vieille-Chapelle,290,774.5,23645.6,,,,,,,,,,,,,,,,,,,,,,,,
24360,62852,Vieille-Église,534,1434.5,20899.2,,,,,,,,,,,,,,,,,,,,,,,,
24361,62853,Vieil-Moutier,149,397,20035.714285714286,,,,,,,,,,,,,,,,,,,,,,,,
24362,62854,Villers-au-Bois,201,561,25316.666666666664,,,,,,,,,,,,,,,,,,,,,,,,
24363,62855,Villers-au-Flos,91,235,20961.42857142857,,,,,,,,,,,,,,,,,,,,,,,,
24364,62856,Villers-Brûlin,142,361,17682.5,,,,,,,,,,,,,,,,,,,,,,,,
24365,62857,Villers-Châtel,43,132.5,23020.4,,,,,,,,,,,,,,,,,,,,,,,,
24366,62858,Villers-lès-Cagnicourt,92,248.5,21582.85714285714,,,,,,,,,,,,,,,,,,,,,,,,
24367,62859,Villers-l'Hôpital,111,272,17124,,,,,,,,,,,,,,,,,,,,,,,,
24368,62860,Villers-Sir-Simon,51,122.5,21465.23809523809,,,,,,,,,,,,,,,,,,,,,,,,
24369,62861,Vimy,1780,4232.5,22033.2,58,8,,,,,,,,21,74.2,63.7,2.3,8.2,32.3,9.6,3.3,1.6,1,0.7,-19.4,13134.4,39858.5,3.0346646972834694
24370,62862,Vincly,53,128,17816.521739130436,,,,,,,,,,,,,,,,,,,,,,,,
24371,62863,Violaines,1451,3672.5,20913.5,49,11,,,,,,,,25,76.4,69.7,2.8,3.9,27.2,5.9,4.9,2.3,1.4,1.1,-14.4,12231.739130434784,32607.33333333333,2.6657969881159724
24372,62864,Vis-en-Artois,263,674,21981.25,,,,,,,,,,,,,,,,,,,,,,,,
24373,62865,Vitry-en-Artois,1927,4826.5,19790,47,15,,18,20,,,,,31,70.3,61.3,2.9,6.1,29.8,7.7,7,3,2.2,1.8,-14.8,11323.809523809525,33052.63157894737,2.918861493515116
24374,62866,Waben,171,430,20648,,,,,,,,,,,,,,,,,,,,,,,,
24375,62867,Wacquinghen,77,222,24930,,,,,,,,,,,,,,,,,,,,,,,,
24376,62868,Wail,108,277.5,17264.8,,,,,,,,,,,,,,,,,,,,,,,,
24377,62869,Wailly,449,1130.5,23501.90476190476,,,,,,,,,,,,,,,,,,,,,,,,
24378,62870,Wailly-Beaucamp,384,1025,20736,,,,,,,,,,,,,,,,,,,,,,,,
24379,62871,Wambercourt,96,265,17462.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24380,62872,Wamin,90,225,19750,,,,,,,,,,,,,,,,,,,,,,,,
24381,62873,Wancourt,241,663,22800.47619047619,,,,,,,,,,,,,,,,,,,,,,,,
24382,62874,Wanquetin,281,730,21409.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24383,62875,Wardrecques,466,1263.5,20126.19047619048,,,,,,,,,,,,,,,,,,,,,,,,
24384,62876,Warlencourt-Eaucourt,50,131.5,23677.14285714286,,,,,,,,,,,,,,,,,,,,,,,,
24385,62877,Warlincourt-lès-Pas,63,164,21233.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24386,62878,Warlus,156,381,24932,,,,,,,,,,,,,,,,,,,,,,,,
24387,62879,Warluzel,89,236,18935.714285714286,,,,,,,,,,,,,,,,,,,,,,,,
24388,62880,Le Wast,79,219,23836.666666666664,,,,,,,,,,,,,,,,,,,,,,,,
24389,62881,Beauvoir-Wavans,166,382,17918,,,,,,,,,,,,,,,,,,,,,,,,
24390,62882,Wavrans-sur-l'Aa,485,1240,19445.714285714286,,,,,,,,,,,,,,,,,,,,,,,,
24391,62883,Wavrans-sur-Ternoise,82,207.5,18985.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24392,62885,Westrehem,84,224.5,17687,,,,,,,,,,,,,,,,,,,,,,,,
24393,62886,Wicquinghem,92,246,18111.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24394,62887,Widehem,94,235,19183.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24395,62888,Wierre-au-Bois,95,225,21559.04761904762,,,,,,,,,,,,,,,,,,,,,,,,
24396,62889,Wierre-Effroy,334,873.5,21700.5,,,,,,,,,,,,,,,,,,,,,,,,
24397,62890,Willeman,78,185,17682.222222222223,,,,,,,,,,,,,,,,,,,,,,,,
24398,62891,Willencourt,59,142,18107.391304347828,,,,,,,,,,,,,,,,,,,,,,,,
24399,62892,Willerval,245,676,22842,,,,,,,,,,,,,,,,,,,,,,,,
24400,62893,Wimereux,3002,7066,21190.47619047619,54,13,,,16,15,,,6,26,72,58.9,3,10.1,31.8,10.8,5,1.8,1.8,1.4,-19.6,11703.478260869566,39952.4,3.4137201872353073
24401,62894,Wimille,1679,4145.5,19279.52380952381,45,16,,,,,,,8,29,68.6,58.7,3.3,6.5,29.3,14.4,5.8,2.1,2.2,1.5,-18.1,11222,36417.619047619046,3.245198631938963
24402,62895,Wingles,3475,8839.5,17122,33,23,33,30,23,25,15,,9,38,68.8,61.7,4.3,2.8,27.8,3.9,11.1,4.1,3.9,3.1,-11.6,10098.888888888889,27289,2.70217845747607
24403,62896,Wirwignes,297,751.5,21152.8,,,,,,,,,,,,,,,,,,,,,,,,
24404,62897,Wismes,194,494,19626,,,,,,,,,,,,,,,,,,,,,,,,
24405,62898,Wisques,74,199.5,23386.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24406,62899,Wissant,442,959.5,20156,,,,,,,,,,,,,,,,,,,,,,,,
24407,62900,Witternesse,228,584,20697.25,,,,,,,,,,,,,,,,,,,,,,,,
24408,62901,Wittes,356,1010.5,19867.61904761905,,,,,,,,,,,,,,,,,,,,,,,,
24409,62902,Wizernes,1379,3377,18484.8275862069,43,16,,,,,,,,30,67.8,62.8,3,2,31.4,6,7.7,3.2,2.6,1.9,-12.9,10833,29196,2.695098310717253
24410,62903,Zoteux,212,578.5,19245.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24411,62904,Zouafques,226,601,19341,,,,,,,,,,,,,,,,,,,,,,,,
24412,62905,Zudausques,337,962,22277.777777777777,,,,,,,,,,,,,,,,,,,,,,,,
24413,62906,Zutkerque,663,1729,19052.222222222223,,,,,,,,,,,,,,,,,,,,,,,,
24414,62907,Libercourt,3233,8272,16309.629629629628,31,27,,26,33,32,21,,11,40,65.4,58.8,4.2,2.5,30,3.4,12.5,4.2,4.9,3.4,-11.3,9190.4,26854,2.9219620473537606
24415,62908,La Capelle-lès-Boulogne,683,1703,24080.555555555555,,,,,,,,,,,,,,,,,,,,,,,,
24416,62909,Ytres,170,442,16858.24444444444,,,,,,,,,,,,,,,,,,,,,,,,
24417,63001,Aigueperse,1043,2366.5,19991.33333333333,44,12,,,,,,,,,69.6,62.2,3.4,3.9,29.8,8.2,6.3,2.3,2.3,1.6,-13.9,11791.6,31100,2.637470741884053
24418,63002,Aix-la-Fayette,,,,,,,,,,,,,,,,,,,,,,,,,,,
24419,63003,Ambert,3111,6395,20044.666666666668,48,15,,23,20,,,,9,28,61.9,54,2.5,5.4,35.1,13.3,5.3,1.6,2.1,1.5,-15.6,11168.2,35019.333333333336,3.135629137491568
24420,63004,Les Ancizes-Comps,767,1654.5,20130,,,,,,,,,,,,,,,,,,,,,,,,
24421,63005,Antoingt,166,400,20356.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24422,63006,Anzat-le-Luguet,92,167,14953.214285714286,,,,,,,,,,,,,,,,,,,,,,,,
24423,63007,Apchat,89,165,18401,,,,,,,,,,,,,,,,,,,,,,,,
24424,63008,Arconsat,282,600,18888.904761904763,,,,,,,,,,,,,,,,,,,,,,,,
24425,63009,Ardes,259,480,17738.666666666664,,,,,,,,,,,,,,,,,,,,,,,,
24426,63010,Arlanc,829,1748.5,17823,,,,,,,,,,,,,,,,,,,,,,,,
24427,63011,Ars-les-Favets,97,222,20222.17391304348,,,,,,,,,,,,,,,,,,,,,,,,
24428,63012,Artonne,363,888.5,21774.5,,,,,,,,,,,,,,,,,,,,,,,,
24429,63013,Aubiat,361,902.5,22231,,,,,,,,,,,,,,,,,,,,,,,,
24430,63014,Aubière,4207,8651,22888,58,10,,,12,,,,5,24,70.7,63.4,2.4,4.9,31.7,11.3,3.9,1.2,1.5,1.2,-17.6,12375.333333333334,40489.04761904762,3.271754103785564
24431,63015,Aubusson-d'Auvergne,117,260.5,17968,,,,,,,,,,,,,,,,,,,,,,,,
24432,63016,Augerolles,429,900.5,18725.76923076923,,,,,,,,,,,,,,,,,,,,,,,,
24433,63017,Augnat,71,148,19254.166666666664,,,,,,,,,,,,,,,,,,,,,,,,
24434,63019,Aulnat,1816,3987.5,19234,44,13,,,,,,,,24,65.6,60.1,3.7,1.7,35,6,6.2,2.5,2.1,1.6,-12.8,11653.04347826087,29422.666666666668,2.5248911772753275
24435,63020,Aurières,150,358.5,19575.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24436,63021,Authezat,269,664.5,23357.826086956524,,,,,,,,,,,,,,,,,,,,,,,,
24437,63022,Auzat-la-Combelle,1002,2109,18856,39,14,,,,,,,12,,59.8,54.3,3.7,1.8,40.5,5.9,5.2,2.1,2,1.1,-11.4,11605,27357.33333333333,2.357374694815453
24438,63023,Auzelles,168,358,17863.6,,,,,,,,,,,,,,,,,,,,,,,,
24439,63024,Avèze,88,170,19702.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24440,63025,Ayat-sur-Sioule,67,138.5,18080.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24441,63026,Aydat,1040,2508.5,23681.33333333333,60,,,,,,,,,,80.2,71.7,2.4,6.2,26,8.2,3,1.8,0.7,0.5,-17.4,14616.190476190475,37842.17391304348,2.5890586178859487
24442,63027,Baffie,59,113,17643,,,,,,,,,,,,,,,,,,,,,,,,
24443,63028,Bagnols,206,403.5,16820.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24444,63029,Bansat,105,253,20425.23809523809,,,,,,,,,,,,,,,,,,,,,,,,
24445,63030,Bas-et-Lezat,133,315.5,21118.5,,,,,,,,,,,,,,,,,,,,,,,,
24446,63031,Beaulieu,200,407,20443,,,,,,,,,,,,,,,,,,,,,,,,
24447,63032,Beaumont,5251,10709,24119.07692307692,64,9,,14,12,,,,5,19,72,63.9,2.4,5.7,32.2,11.6,3.7,1.2,1.3,1.1,-19.5,12877,43601.6129032258,3.386007059348125
24448,63033,Beaumont-lès-Randan,116,302.5,19859.565217391308,,,,,,,,,,,,,,,,,,,,,,,,
24449,63034,Beauregard-l'Évêque,586,1516.5,23856.153846153844,,,,,,,,,,,,,,,,,,,,,,,,
24450,63035,Beauregard-Vendon,461,1231,22998.92857142857,,,,,,,,,,,,,,,,,,,,,,,,
24451,63036,Bergonne,145,343,21421.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24452,63037,Bertignat,228,461,20619.52380952381,,,,,,,,,,,,,,,,,,,,,,,,
24453,63038,Besse-et-Saint-Anastaise,695,1381,20162.38095238095,,,,,,,,,,,,,,,,,,,,,,,,
24454,63039,Beurières,140,303,18113.333333333336,,,,,,,,,,,,,,,,,,,,,,,,
24455,63040,Billom,2053,4657.5,20214.8,47,12,,,,,,,7,25,72.2,63.7,3.2,5.3,27.8,8.5,6.2,2.4,2.3,1.5,-14.7,11805.833333333334,32300,2.7359356250441165
24456,63041,Biollet,148,282,17215.2,,,,,,,,,,,,,,,,,,,,,,,,
24457,63042,Blanzat,1611,3736,23407.777777777777,62,7,,,,,,,,,65.8,59.8,2.2,3.8,37.7,10.3,3.3,1.5,1,0.8,-17.1,13588.333333333332,37374,2.7504476879676196
24458,63043,Blot-l'Église,195,415,19113.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24459,63044,Bongheat,174,425.5,19617.222222222223,,,,,,,,,,,,,,,,,,,,,,,,
24460,63045,Bort-l'Étang,267,647.5,20560.714285714286,,,,,,,,,,,,,,,,,,,,,,,,
24461,63046,Boudes,128,292,20177.826086956524,,,,,,,,,,,,,,,,,,,,,,,,
24462,63047,La Bourboule,914,1689,18309.09090909091,,,,,,,,,,,,,,,,,,,,,,,,
24463,63048,Bourg-Lastic,424,842,19856.03571428572,,,,,,,,,,,,,,,,,,,,,,,,
24464,63049,Bouzel,289,759.5,21278.26086956522,,,,,,,,,,,,,,,,,,,,,,,,
24465,63050,Brassac-les-Mines,1486,3053,18786.916666666664,43,15,,,,,,,10,29,53,46.1,3.3,3.5,45.9,8.6,5.7,2,2.3,1.3,-13.2,11170,29141.42857142857,2.608901394040158
24466,63051,Brenat,255,629.5,22565.641025641027,,,,,,,,,,,,,,,,,,,,,,,,
24467,63052,Le Breuil-sur-Couze,458,1008.5,21234,,,,,,,,,,,,,,,,,,,,,,,,
24468,63053,Briffons,135,275,15787.5,,,,,,,,,,,,,,,,,,,,,,,,
24469,63054,Le Broc,271,647.5,21451.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24470,63055,Bromont-Lamothe,435,1002.5,19593,,,,,,,,,,,,,,,,,,,,,,,,
24471,63056,Brousse,172,362.5,18839,,,,,,,,,,,,,,,,,,,,,,,,
24472,63057,Le Brugeron,109,228,19578.333333333336,,,,,,,,,,,,,,,,,,,,,,,,
24473,63058,Bulhon,217,536.5,21931.212121212124,,,,,,,,,,,,,,,,,,,,,,,,
24474,63059,Busséol,87,219,25279.04761904762,,,,,,,,,,,,,,,,,,,,,,,,
24475,63060,Bussières,,,,,,,,,,,,,,,,,,,,,,,,,,,
24476,63061,Bussières-et-Pruns,156,406,21523.166666666664,,,,,,,,,,,,,,,,,,,,,,,,
24477,63062,Buxières-sous-Montaigut,99,206,21914.333333333336,,,,,,,,,,,,,,,,,,,,,,,,
24478,63063,Cébazat,3535,7948.5,22492.666666666668,58,9,,,,,,,5,19,63.2,57.4,2.5,3.3,38.7,10.4,4.1,1.7,1.3,1.1,-16.4,13046,37268.66666666666,2.856712146762736
24479,63064,La Celle,,,,,,,,,,,,,,,,,,,,,,,,,,,
24480,63065,Ceilloux,84,188,18179.69696969697,,,,,,,,,,,,,,,,,,,,,,,,
24481,63066,Celles-sur-Durolle,756,1767.5,18959.6,,,,,,,,,,,,,,,,,,,,,,,,
24482,63067,La Cellette,76,172,20847.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24483,63069,Le Cendre,2258,5364.5,21928,57,7,,,,,,,,17,68.9,63.9,2.4,2.6,34.2,7.6,4.5,2.3,1.2,1,-15.2,13382,34182,2.554326707517561
24484,63070,Ceyrat,2762,6455,26316,69,6,,,,,,,,15,73,62.3,2,8.7,31.9,14.6,2.5,1.1,0.8,0.6,-22,14433.076923076922,49955.2,3.4611607951820074
24485,63071,Ceyssat,297,698,22699.13043478261,,,,,,,,,,,,,,,,,,,,,,,,
24486,63072,Chabreloche,560,1224.5,17720,,,,,,,,,,,,,,,,,,,,,,,,
24487,63073,Chadeleuf,183,449,22241.75,,,,,,,,,,,,,,,,,,,,,,,,
24488,63074,Chalus,80,166.5,19617,,,,,,,,,,,,,,,,,,,,,,,,
24489,63075,Chamalières,9601,16943.5,25662.666666666668,66,8,18,9,9,8,,,5,15,68.5,58.7,2.2,7.6,34.5,16.3,2.8,0.7,1.2,1,-22.1,13574,52591.739130434784,3.87444667234675
24490,63076,Chambon-sur-Dolore,70,143,15705,,,,,,,,,,,,,,,,,,,,,,,,
24491,63077,Chambon-sur-Lac,182,361,21282.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24492,63079,Champagnat-le-Jeune,76,141,17444,,,,,,,,,,,,,,,,,,,,,,,,
24493,63080,Champeix,570,1228,19198.8,,,,,,,,,,,,,,,,,,,,,,,,
24494,63081,Champétières,120,215,19170.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24495,63082,Champs,172,406,23076,,,,,,,,,,,,,,,,,,,,,,,,
24496,63083,Chanat-la-Mouteyre,358,915,25320.95238095238,,,,,,,,,,,,,,,,,,,,,,,,
24497,63084,Chanonat,708,1743.5,26865.23809523809,,,,,,,,,,,,,,,,,,,,,,,,
24498,63085,Chapdes-Beaufort,481,1107.5,19712.85714285714,,,,,,,,,,,,,,,,,,,,,,,,
24499,63086,La Chapelle-Agnon,184,360,17767,,,,,,,,,,,,,,,,,,,,,,,,
24500,63087,La Chapelle-Marcousse,,,,,,,,,,,,,,,,,,,,,,,,,,,
24501,63088,La Chapelle-sur-Usson,,,,,,,,,,,,,,,,,,,,,,,,,,,
24502,63089,Chappes,633,1654.5,23016.666666666664,,,,,,,,,,,,,,,,,,,,,,,,
24503,63090,Chaptuzat,204,511.5,21788.09523809524,,,,,,,,,,,,,,,,,,,,,,,,
24504,63091,Charbonnier-les-Mines,413,936.5,19015.416666666668,,,,,,,,,,,,,,,,,,,,,,,,
24505,63092,Charbonnières-les-Varennes,698,1786,22366.95652173913,,,,,,,,,,,,,,,,,,,,,,,,
24506,63093,Charbonnières-les-Vieilles,482,1125,21017.5,,,,,,,,,,,,,,,,,,,,,,,,
24507,63094,Charensat,213,447,18104,,,,,,,,,,,,,,,,,,,,,,,,
24508,63095,Charnat,93,214,20563.809523809523,,,,,,,,,,,,,,,,,,,,,,,,
24509,63096,Chas,151,377,21676,,,,,,,,,,,,,,,,,,,,,,,,
24510,63097,Chassagne,,,,,,,,,,,,,,,,,,,,,,,,,,,
24511,63098,Chastreix,108,227,19289,,,,,,,,,,,,,,,,,,,,,,,,
24512,63099,Châteaugay,1355,3244.5,24088.33333333333,62,7,,,,,,,,,71.7,64.9,1.9,4.8,32.2,10.5,3,1.5,0.8,0.7,-17.4,13709,39872.8,2.9085126559194694
24513,63100,Châteauneuf-les-Bains,147,313.5,19732,,,,,,,,,,,,,,,,,,,,,,,,
24514,63101,Château-sur-Cher,,,,,,,,,,,,,,,,,,,,,,,,,,,
24515,63102,Châteldon,385,774.5,19002.222222222223,,,,,,,,,,,,,,,,,,,,,,,,
24516,63103,Châtel-Guyon,3007,6399.5,23600,57,7,,,,,,,,18,71.1,62.5,2.7,5.8,32.2,10.5,3.2,1.3,1.1,0.8,-17,13552,40268.09523809524,2.971376567155788
24517,63104,La Chaulme,61,107,19170,,,,,,,,,,,,,,,,,,,,,,,,
24518,63105,Chaumont-le-Bourg,104,253.5,18192,,,,,,,,,,,,,,,,,,,,,,,,
24519,63106,Chauriat,657,1660,22195.217391304348,,,,,,,,,,,,,,,,,,,,,,,,
24520,63107,Chavaroux,175,487.5,22252,,,,,,,,,,,,,,,,,,,,,,,,
24521,63108,Le Cheix,283,662.5,23892.4,,,,,,,,,,,,,,,,,,,,,,,,
24522,63109,Chidrac,207,503.5,20725.833333333336,,,,,,,,,,,,,,,,,,,,,,,,
24523,63110,Cisternes-la-Forêt,193,453,19429.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24524,63111,Clémensat,49,117.5,21420,,,,,,,,,,,,,,,,,,,,,,,,
24525,63112,Clerlande,202,552.5,23681,,,,,,,,,,,,,,,,,,,,,,,,
24526,63113,Clermont-Ferrand,62591,121500,18923.33333333333,48,22,33,26,27,21,12,8,5,33,70.9,63.5,3.2,4.2,28.6,9.6,8,2.1,3.2,2.7,-17.1,9402.083333333334,35715.21739130435,3.7986493126138017
24527,63114,Collanges,75,157,21205,,,,,,,,,,,,,,,,,,,,,,,,
24528,63115,Combrailles,80,201,18582.8,,,,,,,,,,,,,,,,,,,,,,,,
24529,63116,Combronde,985,2202,21082,47,10,,,,,,,,,75.7,68.8,3.1,3.8,27.4,6,4.8,2.1,1.7,1,-13.9,12429.333333333334,32594.666666666668,2.622398626904098
24530,63117,Compains,64,122,19632.608695652176,,,,,,,,,,,,,,,,,,,,,,,,
24531,63118,Condat-en-Combraille,200,423.5,17544.583333333336,,,,,,,,,,,,,,,,,,,,,,,,
24532,63119,Condat-lès-Montboissier,105,207,17225.238095238095,,,,,,,,,,,,,,,,,,,,,,,,
24533,63120,Corent,306,740.5,25107.30769230769,,,,,,,,,,,,,,,,,,,,,,,,
24534,63121,Coudes,528,1251,20104.583333333336,,,,,,,,,,,,,,,,,,,,,,,,
24535,63122,Courgoul,,,,,,,,,,,,,,,,,,,,,,,,,,,
24536,63123,Cournols,83,207,21730.434782608696,,,,,,,,,,,,,,,,,,,,,,,,
24537,63124,Cournon-d'Auvergne,8918,19741.5,22090,57,10,19,14,13,9,,,5,23,66.5,61.1,2.4,2.9,36.4,8.8,4.6,1.9,1.5,1.2,-16.3,12532.777777777776,35148,2.8044860144509958
24538,63125,Courpière,2068,4313.5,18775.33333333333,40,17,,,22,,,,10,31,60.8,53,3.5,4.3,36.6,10.4,6.1,1.9,2.4,1.8,-13.9,10552.222222222224,31795,3.013109402969358
24539,63126,Le Crest,539,1300,26219.1,,,,,,,,,,,,,,,,,,,,,,,,
24540,63128,Crevant-Laveine,383,928.5,19890.95238095238,,,,,,,,,,,,,,,,,,,,,,,,
24541,63129,Cros,74,161,16864,,,,,,,,,,,,,,,,,,,,,,,,
24542,63130,La Crouzille,116,249.5,17418,,,,,,,,,,,,,,,,,,,,,,,,
24543,63131,Culhat,423,1074,21036.8,,,,,,,,,,,,,,,,,,,,,,,,
24544,63132,Cunlhat,510,1066,18059,,,,,,,,,,,,,,,,,,,,,,,,
24545,63134,Dauzat-sur-Vodable,,,,,,,,,,,,,,,,,,,,,,,,,,,
24546,63135,Davayat,250,627.5,24149.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24547,63136,Domaize,173,401.5,18518,,,,,,,,,,,,,,,,,,,,,,,,
24548,63137,Doranges,75,142,17976.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24549,63138,Dorat,276,664,20752,,,,,,,,,,,,,,,,,,,,,,,,
24550,63139,Dore-l'Église,294,613,17902.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24551,63140,Durmignat,103,204.5,20200.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24552,63141,Durtol,837,1935,25735.916666666664,,,,,,,,,,,,,,,,,,,,,,,,
24553,63142,Échandelys,113,222,16428,,,,,,,,,,,,,,,,,,,,,,,,
24554,63143,Effiat,401,1048.5,21837.222222222223,,,,,,,,,,,,,,,,,,,,,,,,
24555,63144,Égliseneuve-d'Entraigues,192,331,18087,,,,,,,,,,,,,,,,,,,,,,,,
24556,63145,Égliseneuve-des-Liards,62,142.5,18570,,,,,,,,,,,,,,,,,,,,,,,,
24557,63146,Égliseneuve-près-Billom,358,820.5,22923.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24558,63147,Églisolles,133,264,19604.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24559,63148,Ennezat,953,2388.5,23028,59,,,,,,,,,,75.5,68.6,2.4,4.5,26.7,10,4.1,2.1,1.1,0.9,-16.3,13179.23076923077,37154.444444444445,2.819166391045221
24560,63149,Entraigues,266,651,22548.5,,,,,,,,,,,,,,,,,,,,,,,,
24561,63150,Enval,566,1357.5,25344.761904761905,,,,,,,,,,,,,,,,,,,,,,,,
24562,63151,Escoutoux,574,1408.5,20968.06451612903,,,,,,,,,,,,,,,,,,,,,,,,
24563,63152,Espinasse,140,277,17614.666666666668,,,,,,,,,,,,,,,,,,,,,,,,
24564,63153,Espinchal,,,,,,,,,,,,,,,,,,,,,,,,,,,
24565,63154,Espirat,154,401,20754,,,,,,,,,,,,,,,,,,,,,,,,
24566,63155,Estandeuil,175,474.5,20535,,,,,,,,,,,,,,,,,,,,,,,,
24567,63156,Esteil,,,,,,,,,,,,,,,,,,,,,,,,,,,
24568,63157,Fayet-le-Château,154,368.5,21590,,,,,,,,,,,,,,,,,,,,,,,,
24569,63158,Fayet-Ronaye,,,,,,,,,,,,,,,,,,,,,,,,,,,
24570,63159,Fernoël,65,124,15205,,,,,,,,,,,,,,,,,,,,,,,,
24571,63160,Aulhat-Flat,381,930.5,22372.4,,,,,,,,,,,,,,,,,,,,,,,,
24572,63161,La Forie,158,323.5,19740.76923076923,,,,,,,,,,,,,,,,,,,,,,,,
24573,63162,Fournols,166,321,17252,,,,,,,,,,,,,,,,,,,,,,,,
24574,63163,Gelles,388,908,18667,,,,,,,,,,,,,,,,,,,,,,,,
24575,63164,Gerzat,4434,10168,20327.666666666668,51,12,,15,15,12,,,6,24,70.1,64.8,2.7,2.6,30.6,7.9,5.7,2.3,1.9,1.5,-14.3,11958.75,32084.615384615383,2.6829405568822313
24576,63165,Giat,386,752.5,17968,,,,,,,,,,,,,,,,,,,,,,,,
24577,63166,Gignat,108,250,20588.666666666664,,,,,,,,,,,,,,,,,,,,,,,,
24578,63167,Gimeaux,174,391.5,23050.95238095238,,,,,,,,,,,,,,,,,,,,,,,,
24579,63168,Glaine-Montaigut,228,541.5,21717.33333333333,,,,,,,,,,,,,,,,,,,,,,,,
24580,63169,La Godivelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
24581,63170,La Goutelle,274,622.5,20069.13043478261,,,,,,,,,,,,,,,,,,,,,,,,
24582,63171,Gouttières,155,314,18697.61904761905,,,,,,,,,,,,,,,,,,,,,,,,
